date_string,dividend,earnings,cpi,cape
1941-11-01,14.898375858701298,24.666638961038956,15.4,10.911668685916961
1941-12-01,14.872072258064515,24.298033548387096,15.5,10.0865933099179
1942-01-01,14.54474724687898,23.16131464968153,15.7,10.101686431929249
1942-02-01,14.315713178734175,22.192769620253163,15.8,9.68025559174936
1942-03-01,14.001479999999997,21.103679999999997,16,9.003426617760965
1942-04-01,13.712854658385092,20.569281987577636,16.1,8.544255707588258
1942-05-01,13.345413496932514,19.91852760736196,16.3,8.506116259696046
1942-06-01,13.146228220858895,19.52015705521472,16.3,8.905456928518051
1942-07-01,12.80211391609756,19.137177330731706,16.4,9.150488900994738
1942-08-01,12.462151016727272,18.758820107636364,16.5,9.01282304756429
1942-09-01,12.199796363636361,18.49646545454545,16.5,9.077829839371496
1942-10-01,11.859276646706586,18.858194011976046,16.7,9.59917674935298
1942-11-01,11.59542857142857,19.325714285714284,16.8,9.661334152171651
1942-12-01,11.33470295857988,19.78770177514793,16.9,9.617514103283174
1943-01-01,11.33470295857988,20.04378921656805,16.9,10.150534220432078
1943-02-01,11.33470295857988,20.300068771597633,16.9,10.708982995221263
1943-03-01,11.137004651162789,20.197618604651165,17.2,10.850541744036796
1943-04-01,11.008993103448274,20.152055172413796,17.4,11.039227142939684
1943-05-01,10.94608457142857,20.22242742857143,17.5,11.362215800613686
1943-06-01,10.94608457142857,20.407954285714286,17.5,11.516744786451227
1943-07-01,11.071184584827586,20.40078377931034,17.4,11.77421334178165
1943-08-01,11.197749608323697,20.393718048554913,17.3,11.21054590415896
1943-09-01,11.195586206896552,20.152055172413796,17.4,11.33628193961028
1943-10-01,11.257777688275862,19.28122515862069,17.4,11.187335503326029
1943-11-01,11.319987828965516,18.41052576,17.4,10.631033673001413
1943-12-01,11.382179310344828,17.53975172413793,17.4,10.737360316041066
1944-01-01,11.444370791724138,17.47756024275862,17.4,11.052412763977467
1944-02-01,11.506580932413792,17.415350102068963,17.4,10.947918887724722
1944-03-01,11.568772413793102,17.353158620689655,17.4,11.22469319618068
1944-04-01,11.564501244342855,17.1921616128,17.5,10.938275188239396
1944-05-01,11.626355898514284,17.13030695862857,17.5,11.103736936792622
1944-06-01,11.621781818181816,16.971490909090907,17.6,11.532785272532507
1944-07-01,11.61725942237288,16.753313659661014,17.7,11.738774750180719
1944-08-01,11.678415153898305,16.631038882711863,17.7,11.541711674209223
1944-09-01,11.73955254237288,16.508745762711865,17.7,11.328560584696474
1944-10-01,11.73955254237288,16.69217627118644,17.7,11.583105186279129
1944-11-01,11.73955254237288,16.875606779661016,17.7,11.478459198055482
1944-12-01,11.673599999999999,16.963199999999997,17.8,11.63868359335513
1945-01-01,11.734393919999999,17.145599999999998,17.8,11.960463439806992
1945-02-01,11.795206079999998,17.327999999999996,17.8,12.341753548186315
1945-03-01,11.856,17.510399999999997,17.8,12.323310311389328
1945-04-01,11.856,17.753593919999997,17.8,12.631867236563075
1945-05-01,11.789765363128492,17.896265263910614,17.9,13.036560628785356
1945-06-01,11.659491712707181,17.937679558011048,18.1,13.130223361406054
1945-07-01,11.71927799867403,17.877893272044197,18.1,12.867028443009158
1945-08-01,11.77908222232044,17.818089048397788,18.1,12.915378562256738
1945-09-01,11.838868508287291,17.758302762430937,18.1,13.798264951719782
1945-10-01,11.838868508287291,17.578925966850825,18.1,14.374662675391335
1945-11-01,11.838868508287291,17.399549171270714,18.1,14.847702661876783
1945-12-01,11.77381978021978,17.125556043956045,18.2,15.020347474739962
1946-01-01,11.892753199120879,16.768773626373626,18.2,15.623163177761665
1946-02-01,12.078031589834252,16.502665193370163,18.1,15.761666525801903
1946-03-01,12.06431475409836,15.967475409836064,18.3,15.134873415142527
1946-04-01,11.998747826086957,15.527791304347826,18.4,16.040842386215914
1946-05-01,11.93388972972973,15.09286054054054,18.5,16.01372317083218
1946-06-01,11.806254545454546,14.58419679144385,18.7,15.773186880128739
1946-07-01,11.205004635151512,14.047262031515148,19.8,14.508136111909067
1946-08-01,11.036710308118812,14.036968899801979,20.2,13.984939309942762
1946-09-01,10.981552941176469,14.164611764705883,20.4,11.841267540149635
1946-10-01,10.87443597230769,14.776743664615383,20.8,11.387602961765047
1946-11-01,10.720776139718309,15.293575481690139,21.3,11.110043656743294
1946-12-01,10.721726511627907,16.00708465116279,21.5,11.372779425862703
1947-01-01,10.772058222139535,17.064156279069763,21.5,11.46929633473558
1947-02-01,10.82240503367442,18.121227906976742,21.5,11.949565314209435
1947-03-01,10.674147945205478,18.82801095890411,21.9,11.287903096501282
1947-04-01,10.871812409863013,19.668155353424655,21.9,10.900825126392673
1947-05-01,11.069491699726028,20.50815149589041,21.9,10.733674273688534
1947-06-01,11.215941818181816,21.251258181818176,22,11.082715855052095
1947-07-01,11.261145945945946,21.596099199999998,22.2,11.696446553354365
1947-08-01,11.255296,21.837150122666664,22.5,11.337472355329828
1947-09-01,11.151777391304348,21.88006956521739,23,10.827463017228837
1947-10-01,11.387051661913043,22.16239304347826,23,11.132662042754788
1947-11-01,11.571998778181817,22.347553246753247,23.1,10.97540732483907
1947-12-01,11.654892307692307,22.33854358974359,23.4,10.68091253196919
1948-01-01,11.553021593924049,22.51237290126582,23.7,10.419342657320326
1948-02-01,11.697407158468083,23.1645873293617,23.5,9.99976116914418
1948-03-01,11.793641025641024,23.726030769230764,23.4,10.186680609489668
1948-04-01,11.595428571428569,24.009357983193272,23.8,10.779484482024616
1948-05-01,11.546912133891212,24.588130543933055,23.9,11.241032697984433
1948-06-01,11.451087136929457,25.05767302904564,24.1,11.58389575652384
1948-07-01,11.39900771409836,25.68102295081967,24.4,11.134621739180933
1948-08-01,11.440818439836734,26.503836734693873,24.5,10.723556662478131
1948-09-01,11.529168979591836,27.43147102040816,24.5,10.553013689399158
1948-10-01,11.842544262295082,28.51964089180328,24.4,10.825409809169491
1948-11-01,12.208740495867767,29.739284390082645,24.2,10.248096205635571
1948-12-01,12.52883651452282,30.850575933609957,24.1,10.159652938900914
1949-01-01,12.806511175999999,31.384959999999996,24,10.248285758038982
1949-02-01,13.141481167058823,32.057949579831934,23.8,9.87251714057006
1949-03-01,13.368847058823526,32.4672,23.8,9.901332491240927
1949-04-01,13.494033965523013,32.421963273640166,23.9,9.78363986754406
1949-05-01,13.73267068235294,32.64904360336134,23.8,9.692295086395816
1949-06-01,13.856294560669456,32.603046025104604,23.9,9.067718943419536
1949-07-01,14.064599250632911,32.832558744303796,23.7,9.605038093363923
1949-08-01,14.096357889075628,32.64904360336134,23.8,9.851348638079232
1949-09-01,14.12798661087866,32.4672,23.9,9.884048361738289
1949-10-01,14.703805812658226,32.42158152911392,23.7,10.169850844772146
1949-11-01,15.096838749579831,31.966959569747893,23.8,10.215861011650645
1949-12-01,15.683308474576268,31.916908474576267,23.6,10.529330904131148
1950-01-01,15.888204255319145,32.283034988936166,23.5,10.745733299747908
1950-02-01,16.026362553191486,32.51320671319149,23.5,10.911564066731684
1950-03-01,16.096027118644063,32.60477288135593,23.6,10.910946522976253
1950-04-01,16.233599999999996,33.384398399999995,23.6,11.178021600956097
1950-05-01,16.302096202531644,34.01973492658228,23.7,11.461543104586228
1950-06-01,16.370016806722685,34.64986890756302,23.8,11.554126144044284
1950-07-01,16.749976670539418,35.02685477178423,24.1,10.539745658930991
1950-08-01,17.19118198518518,35.54022716049383,24.3,11.040611670261537
1950-09-01,17.69728524590164,36.192944262295086,24.4,11.3373911022773
1950-10-01,18.169357814634143,36.42661463414633,24.6,11.66244403910526
1950-11-01,18.709125415384612,36.804923076923075,24.7,11.542173388716297
1950-12-01,19.090713599999997,36.882739199999996,25,11.30666578889076
1951-01-01,19.003154418897637,36.259343395275586,25.4,11.895759839437066
1951-02-01,18.991796021789884,35.79388785058366,25.7,12.141507370682692
1951-03-01,19.127962790697673,35.613246511627906,25.8,11.841626487283095
1951-04-01,19.295709990697674,35.15178440930232,25.8,11.951097197083955
1951-05-01,19.388434063320464,34.55650819459459,25.9,11.863875406269177
1951-06-01,19.555533590733592,34.0968277992278,25.9,11.615664857025177
1951-07-01,19.388434063320464,33.2193359073359,25.9,11.778190092457807
